ID,Age,Overall,Potential,Value,Wage,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,Release.Clause,Preferred.Foot,Work.Rate,Position,International.Reputation
167905,32,81,81,€10M,€120K,5'11,183lbs,76,76,76,78,78,78,78,78,78,78,78,79,79,79,79,79,82,81,81,81,82,81,80,80,80,81,79,60,62,81,64,80,70,66,72,81,82,85,72,82,78,85,69,79,79,66,80,82,73,71,55,82,77,82,79,€18.5M,Right,HighHigh,RM,2
162347,31,81,81,€15M,€85K,5'7,134lbs,77,77,77,79,79,79,79,79,81,81,81,79,82,82,82,79,76,78,78,78,76,75,74,74,74,75,77,74,70,83,76,79,82,79,81,82,66,59,76,75,84,76,77,78,63,80,74,72,74,80,70,86,68,72,68,€28.5M,Right,HighMedium,RCM,3
161956,33,81,81,€11M,€74K,5'9,161lbs,74,74,74,79,79,79,79,79,83,83,83,80,84,84,84,80,75,77,77,77,75,72,69,69,69,72,78,67,60,89,70,85,78,76,85,88,55,52,74,81,80,72,67,69,66,70,52,70,70,86,72,83,65,66,62,€18.7M,Right,MediumMedium,CAM,3
159261,35,81,81,€8M,€39K,5'11,174lbs,81,81,81,79,81,81,81,79,80,80,80,77,74,74,74,77,55,56,56,56,55,52,47,47,47,52,66,84,68,76,87,76,78,78,73,81,73,67,71,81,75,87,69,66,76,89,44,26,84,77,84,81,35,21,15,€13.6M,Right,MediumMedium,RS,2
159145,32,81,81,€14M,€56K,6'0,170lbs,82,82,82,77,80,80,80,77,77,77,77,75,70,70,70,75,59,57,57,57,59,57,54,54,54,57,61,84,82,75,79,78,61,62,46,79,69,70,59,78,58,84,74,68,83,75,52,38,79,69,83,82,22,32,35,€23.8M,Right,HighLow,ST,3
157960,32,81,81,€14M,€1K,5'9,165lbs,77,77,77,81,80,80,80,81,82,82,82,81,80,80,80,81,76,75,75,75,76,74,70,70,70,74,79,70,59,80,69,86,79,70,80,83,83,76,82,76,76,81,74,76,71,82,68,68,75,81,73,77,62,69,68,€29.4M,Right,HighMedium,LM,2
156519,28,81,81,€17.5M,€20K,6'0,159lbs,76,76,76,77,79,79,79,77,79,79,79,78,81,81,81,78,79,82,82,82,79,78,78,78,78,78,63,68,59,78,59,76,67,63,75,78,71,73,66,78,70,81,66,94,73,78,83,81,81,77,64,75,83,80,67,€35M,Right,HighHigh,CM,3
144622,33,81,81,€11M,€41K,5'9,152lbs,79,79,79,82,82,82,82,82,83,83,83,81,78,78,78,81,64,64,64,64,64,60,56,56,56,60,78,78,63,83,83,87,79,77,76,85,74,66,83,82,83,77,70,62,62,74,66,45,82,81,72,79,43,42,31,€18.7M,Right,HighMedium,CF,2
139068,31,81,81,€15.5M,€19K,5'10,150lbs,78,78,78,82,82,82,82,82,83,83,83,82,77,77,77,82,63,61,61,61,63,58,50,50,50,58,80,70,61,79,75,87,86,79,77,86,77,74,92,77,77,85,37,74,62,83,61,31,74,79,72,82,53,22,20,€31M,Right,HighMedium,LM,3
138412,32,81,81,€13.5M,€120K,5'9,154lbs,74,74,74,76,76,76,76,76,78,78,78,79,81,81,81,79,81,82,82,82,81,80,78,78,78,80,86,62,66,84,76,76,81,75,81,79,63,62,69,84,73,82,62,91,71,70,82,79,72,79,83,86,74,80,79,€25.7M,Right,HighHigh,CM,2
112316,34,81,81,€5.5M,€18K,6'2,185lbs,70,70,70,68,68,68,68,68,67,67,67,70,72,72,72,70,79,79,79,79,79,80,83,83,83,80,79,52,80,73,61,65,82,75,77,62,68,74,52,74,43,80,65,78,89,74,72,82,58,58,72,76,86,84,82,€11M,Left,HighMedium,LCB,3
45186,36,81,81,€6M,€24K,5'10,165lbs,77,77,77,82,81,81,81,82,82,82,82,81,78,78,78,81,63,62,62,62,63,59,52,52,52,59,86,80,59,82,68,85,86,77,83,83,69,65,72,80,72,74,33,54,64,76,53,35,81,84,75,80,41,41,39,€12.6M,Right,HighMedium,LS,2
239207,21,80,85,€20.5M,€25K,6'1,185lbs,80,80,80,74,77,77,77,74,74,74,74,73,68,68,68,73,54,54,54,54,54,51,50,50,50,51,56,85,81,76,76,76,68,53,58,77,61,65,45,77,53,79,73,71,80,76,65,21,83,60,67,65,35,20,23,€44.6M,Right,LowMedium,ST,1
235790,19,80,89,€22M,€32K,6'2,183lbs,76,76,76,80,80,80,80,80,81,81,81,80,76,76,76,80,63,60,60,60,63,60,51,51,51,60,69,72,65,82,71,81,65,53,73,83,77,86,78,78,71,66,69,73,61,66,40,32,78,83,49,80,28,42,38,€41.8M,Left,MediumMedium,CAM,1
235569,21,80,89,€22.5M,€51K,5'11,168lbs,74,74,74,79,78,78,78,79,80,80,80,80,80,80,80,80,77,78,78,78,77,75,74,74,74,75,67,59,56,82,59,86,67,63,79,84,84,76,83,79,83,80,63,78,78,70,81,73,70,79,60,84,69,73,69,€47.3M,Right,HighHigh,CM,1
234906,20,80,90,€23.5M,€51K,5'9,154lbs,74,74,74,80,79,79,79,80,81,81,81,80,80,80,80,80,74,75,75,75,74,72,67,67,67,72,68,72,54,84,68,84,78,59,78,82,79,79,81,78,81,61,61,79,61,67,69,66,73,84,63,82,64,64,63,€49.4M,Right,HighMedium,LM,1
234153,21,80,87,€21M,€31K,5'11,168lbs,76,76,76,80,80,80,80,80,81,81,81,81,81,81,81,81,75,74,74,74,75,72,66,66,66,72,80,74,56,84,66,79,69,82,79,82,75,77,75,80,70,77,59,78,65,73,49,68,77,83,73,76,60,65,56,€48.3M,Right,MediumMedium,RM,1
234035,22,80,88,€18.5M,€115K,5'9,146lbs,67,67,67,73,70,70,70,73,72,72,72,74,73,73,73,74,80,77,77,77,80,80,77,77,77,80,81,45,73,77,48,69,69,30,70,77,80,82,78,77,79,58,71,80,63,59,63,75,68,63,62,69,83,79,80,€41.6M,Right,HighMedium,RB,1
230977,24,80,84,€19.5M,€11K,5'9,139lbs,75,75,75,80,80,80,80,80,80,80,80,81,76,76,76,81,70,66,66,66,70,67,56,56,56,67,71,74,43,79,75,81,74,70,70,79,90,89,86,79,64,78,46,85,52,73,65,50,74,79,64,76,43,53,49,€30.7M,Left,HighHigh,CAM,1
230347,30,80,80,€10.5M,€34K,5'10,152lbs,69,69,69,76,73,73,73,76,75,75,75,78,77,77,77,78,81,78,78,78,81,80,76,76,76,80,82,51,69,78,47,77,83,52,71,78,78,80,83,80,81,55,71,89,68,53,69,77,72,75,61,82,70,77,81,€20M,Left,MediumMedium,LB,1
230234,34,80,80,€4.5M,€34K,5'10,165lbs,68,68,68,72,71,71,71,72,73,73,73,74,77,77,77,74,79,80,80,80,79,79,77,77,77,79,75,58,59,78,58,75,48,73,75,77,69,68,78,78,77,72,67,89,71,64,81,79,54,73,61,68,80,81,77,€8.5M,Right,HighHigh,CDM,1
230142,21,80,87,€21M,€29K,5'11,172lbs,76,76,76,82,81,81,81,82,81,81,81,81,76,76,76,81,63,60,60,60,63,58,49,49,49,58,81,78,44,80,64,84,69,71,73,85,72,75,70,81,70,73,58,71,59,79,40,29,80,79,52,69,50,32,30,€48.3M,Left,HighMedium,CAM,1
228229,26,80,83,€15.5M,€80K,6'2,187lbs,56,56,56,50,53,53,53,50,53,53,53,54,60,60,60,54,69,74,74,74,69,72,80,80,80,72,33,31,82,71,24,47,30,34,56,56,56,65,42,77,42,71,73,76,84,34,82,80,27,45,48,74,82,82,76,€30.6M,Right,MediumMedium,RCB,1
227536,27,80,80,€16M,€19K,6'1,183lbs,80,80,80,73,75,75,75,73,72,72,72,73,66,66,66,73,59,58,58,58,59,58,58,58,58,58,59,80,81,68,75,62,58,37,52,65,87,88,67,76,50,86,74,91,90,74,88,26,84,65,71,71,51,34,28,€32M,Right,HighMedium,RS,2
226851,22,80,86,€17.5M,€33K,6'1,168lbs,64,64,64,67,66,66,66,67,69,69,69,70,74,74,74,70,78,80,80,80,78,79,80,80,80,79,66,37,73,78,57,66,58,51,80,77,69,73,68,77,66,60,86,77,74,48,72,84,54,66,51,79,83,80,81,€33.3M,Right,MediumMedium,RB,1
226790,21,80,85,€17M,€50K,6'0,163lbs,72,72,72,70,72,72,72,70,72,72,72,72,76,76,76,72,78,81,81,81,78,80,83,83,83,80,50,50,76,74,66,74,58,58,70,75,73,73,67,79,67,82,90,92,75,74,85,84,67,67,55,74,84,84,83,€33.6M,Right,MediumHigh,LDM,1
226226,22,80,86,€20M,€72K,5'9,154lbs,76,76,76,80,79,79,79,80,81,81,81,80,80,80,80,80,75,74,74,74,75,73,68,68,68,73,75,73,59,81,69,81,82,72,80,82,72,75,81,77,81,79,64,80,67,75,65,65,78,81,60,79,61,67,67,,Left,HighMedium,RCM,1
224334,26,80,80,€12.5M,€16K,5'8,152lbs,77,77,77,81,79,79,79,81,80,80,80,81,81,81,81,81,82,81,81,81,82,80,79,79,79,80,87,65,63,78,68,85,87,78,76,82,79,75,84,76,86,83,69,90,84,84,88,76,75,78,74,86,78,80,75,€25M,Left,MediumHigh,LB,2
224293,21,80,87,€20.5M,€59K,5'11,176lbs,71,71,71,74,74,74,74,74,77,77,77,76,80,80,80,76,76,79,79,79,76,74,73,73,73,74,75,61,51,84,74,73,79,83,85,80,64,64,65,77,70,83,68,78,70,83,82,75,61,83,62,83,69,74,69,€43.1M,Right,MediumMedium,LCM,2
221639,24,80,85,€20M,€140K,5'11,168lbs,81,81,81,76,78,78,78,76,75,75,75,74,69,69,69,74,61,61,61,61,61,60,60,60,60,60,50,81,82,69,70,75,76,76,51,72,84,85,79,82,72,85,92,81,79,82,86,45,79,63,75,68,41,40,34,€42.5M,Right,HighMedium,ST,1
221540,28,80,80,€12M,€19K,6'2,179lbs,63,63,63,58,59,59,59,58,60,60,60,60,65,65,65,60,71,75,75,75,71,73,81,81,81,73,56,50,86,68,49,56,37,43,62,60,52,51,59,77,52,67,85,75,85,54,88,81,46,53,51,75,78,82,76,€24M,Left,MediumMedium,CB,1
220477,24,80,86,€17.5M,€73K,6'2,176lbs,56,56,56,54,54,54,54,54,54,54,54,57,59,59,59,57,70,73,73,73,70,73,81,81,81,73,34,36,82,63,51,62,20,24,58,63,65,69,58,77,59,38,76,67,79,20,76,82,34,32,30,74,85,84,80,€33.3M,Right,MediumHigh,CB,2
219985,26,80,81,€14.5M,€63K,6'2,179lbs,76,76,76,78,79,79,79,78,80,80,80,80,82,82,82,80,79,80,80,80,79,78,78,78,78,78,71,61,75,83,62,84,64,58,79,84,74,69,66,83,56,78,67,81,75,77,72,76,74,81,56,81,76,77,73,€25.7M,Right,HighHigh,LM,2
219809,23,80,85,€17M,€85K,6'2,187lbs,65,65,65,68,69,69,69,68,71,71,71,71,76,76,76,71,76,80,80,80,76,77,80,80,80,77,55,37,71,78,36,76,51,37,75,77,67,69,64,74,57,72,76,83,80,50,87,80,60,73,45,68,71,84,82,,Right,MediumMedium,LCM,2
218339,22,80,86,€20M,€50K,5'10,150lbs,71,71,71,78,77,77,77,78,80,80,80,79,81,81,81,79,76,77,77,77,76,73,68,68,68,73,67,60,43,83,59,85,68,53,78,83,78,67,87,79,84,83,76,89,58,78,68,76,66,81,55,60,72,64,59,€38M,Right,HighHigh,CM,2
216547,25,80,83,€18.5M,€17K,5'8,146lbs,74,74,74,81,80,80,80,81,80,80,80,81,74,74,74,81,65,58,58,58,65,61,46,46,46,61,77,66,46,75,64,86,76,56,64,84,91,93,88,80,89,75,58,78,40,61,41,43,78,75,59,77,23,38,31,€38.4M,Right,HighMedium,RW,2
215785,23,80,85,€20M,€65K,5'11,176lbs,79,79,79,82,81,81,81,82,80,80,80,81,72,72,72,81,61,56,56,56,61,57,48,48,48,57,75,78,58,76,68,83,70,52,64,85,92,92,82,76,78,78,67,73,76,74,54,31,77,72,60,79,17,29,28,,Right,HighLow,RM,2
212692,22,80,85,€20M,€65K,5'9,150lbs,75,75,75,81,80,80,80,81,80,80,80,80,74,74,74,80,60,56,56,56,60,55,43,43,43,55,78,79,38,79,56,82,76,74,72,81,83,76,84,78,86,76,51,70,56,74,39,29,78,77,65,74,30,28,27,€39.5M,Left,HighMedium,RM,2
212623,22,80,85,€20M,€40K,5'11,170lbs,80,80,80,79,79,79,79,79,77,77,77,78,72,72,72,78,67,64,64,64,67,65,62,62,62,65,73,82,76,69,70,81,69,55,65,80,77,81,78,80,75,78,74,75,73,74,69,52,82,65,67,69,48,46,49,€43.5M,Right,HighMedium,LS,1
211748,24,80,84,€19.5M,€37K,6'0,159lbs,74,74,74,79,79,79,79,79,81,81,81,79,80,80,80,79,71,72,72,72,71,68,64,64,64,68,72,72,46,82,59,82,85,80,80,84,67,67,77,81,77,75,72,74,67,75,69,57,78,81,70,77,65,59,53,€34.6M,Left,MediumMedium,RCM,2
211688,23,80,85,€16.5M,€33K,5'8,146lbs,71,71,71,79,76,76,76,79,78,78,78,80,78,78,78,80,81,78,78,78,81,80,74,74,74,80,82,61,52,81,58,77,80,49,75,81,86,87,79,82,83,62,54,83,61,59,73,74,74,72,52,67,72,78,80,€35.9M,Left,HighMedium,LB,2
211575,24,80,85,€19.5M,€130K,6'2,185lbs,76,76,76,76,78,78,78,76,79,79,79,77,81,81,81,77,75,80,80,80,75,74,77,77,77,74,61,65,69,82,63,80,82,67,81,78,68,62,67,77,64,80,58,76,86,71,81,74,74,81,55,78,75,75,64,,Right,MediumMedium,LDM,3
211256,25,80,82,€15M,€20K,5'7,143lbs,70,70,70,74,72,72,72,74,72,72,72,76,73,73,73,76,80,77,77,77,80,80,77,77,77,80,75,57,73,75,38,74,61,40,67,74,85,86,79,75,79,66,90,91,63,44,78,77,67,68,46,73,78,78,78,€22.1M,Left,HighMedium,LB,2
210896,23,80,85,€19.5M,€47K,5'11,161lbs,77,77,77,79,79,79,79,79,80,80,80,80,81,81,81,80,78,79,79,79,78,78,76,76,76,78,78,74,69,80,70,77,75,70,84,79,77,74,79,80,69,79,75,79,76,73,72,77,77,82,68,75,71,73,76,€38.5M,Right,MediumMedium,RDM,2
208333,24,80,85,€19.5M,€91K,6'0,181lbs,75,75,75,76,77,77,77,76,78,78,78,77,81,81,81,77,80,83,83,83,80,80,82,82,82,80,70,60,72,81,61,76,68,65,80,81,69,73,73,78,71,81,76,85,83,75,85,81,73,79,60,74,82,81,80,€33.6M,Right,HighHigh,CM,2
208128,24,80,84,€19.5M,€89K,5'10,168lbs,76,76,76,82,81,81,81,82,83,83,83,82,81,81,81,82,74,73,73,73,74,71,63,63,63,71,81,65,53,83,77,85,92,90,80,86,73,69,78,78,77,86,46,76,54,88,57,61,75,80,71,78,62,56,56,€34.6M,Right,MediumMedium,CAM,3
207862,24,80,82,€15.5M,€28K,6'2,183lbs,68,68,68,66,67,67,67,66,67,67,67,68,72,72,72,68,76,78,78,78,76,77,81,81,81,77,68,55,85,75,53,62,44,42,70,72,55,69,55,79,49,74,65,74,81,46,69,80,55,68,67,71,82,84,77,€27.5M,Right,MediumMedium,RWB,2
207599,25,80,83,€15.5M,€88K,6'3,181lbs,61,61,61,61,60,60,60,61,62,62,62,63,67,67,67,63,73,76,76,76,73,75,80,80,80,75,60,50,81,71,40,66,53,33,69,69,58,65,59,75,62,58,82,68,85,46,68,80,29,56,48,73,79,82,80,€30.6M,Right,MediumHigh,RCB,2
207439,24,80,85,€0,€0,5'11,165lbs,73,73,73,77,77,77,77,77,79,79,79,78,81,81,81,78,77,79,79,79,77,76,74,74,74,76,76,55,60,84,73,78,79,78,82,82,75,69,77,74,77,82,61,79,69,80,79,72,74,82,57,74,73,75,72,,Right,MediumMedium,CM,2
206413,28,80,80,€12M,€1K,5'11,168lbs,68,68,68,69,70,70,70,69,71,71,71,71,76,76,76,71,77,81,81,81,77,78,79,79,79,78,63,53,69,81,56,64,60,45,77,78,71,64,60,78,73,75,71,82,76,70,88,82,54,69,52,81,79,79,77,€25.2M,Left,MediumHigh,RDM,1
205988,22,80,85,€16.5M,€96K,5'11,165lbs,71,71,71,76,74,74,74,76,75,75,75,78,75,75,75,78,81,78,78,78,81,80,78,78,78,80,82,47,70,78,54,82,63,58,68,80,83,85,74,77,74,65,73,77,75,50,76,77,73,69,53,73,77,80,78,€31.8M,Left,HighMedium,LB,2
205705,28,80,80,€12M,€29K,6'3,183lbs,61,61,61,59,60,60,60,59,60,60,60,61,66,66,66,61,72,76,76,76,72,73,80,80,80,73,57,40,79,76,39,56,36,38,68,67,51,62,50,68,33,67,73,64,81,56,82,81,48,47,48,69,80,83,78,€25.2M,Left,MediumMedium,CB,1
205693,24,80,83,€19M,€41K,6'3,201lbs,81,81,81,74,78,78,78,74,75,75,75,71,68,68,68,71,59,59,59,59,59,58,61,61,61,58,40,84,80,70,79,72,52,46,35,79,68,76,68,82,53,77,80,72,91,64,74,30,84,72,88,74,36,51,46,€33.7M,Right,HighMedium,RS,1
205525,25,80,81,€17.5M,€97K,5'5,132lbs,75,75,75,81,80,80,80,81,80,80,80,80,74,74,74,80,64,58,58,58,64,60,47,47,47,60,77,71,59,76,68,82,73,69,68,84,94,86,94,80,96,76,61,68,34,65,41,42,72,77,57,71,31,39,25,€34.6M,Right,HighMedium,LM,2
205114,30,80,80,€14M,€30K,5'7,139lbs,73,73,73,81,79,79,79,81,80,80,80,80,75,75,75,80,67,63,63,63,67,62,53,53,53,62,77,70,41,76,68,88,85,65,70,82,88,77,94,76,93,72,63,76,51,77,49,44,75,74,51,76,65,39,31,€29.4M,Right,MediumMedium,LM,1
205070,26,80,81,€17.5M,€37K,5'10,154lbs,80,80,80,80,81,81,81,80,81,81,81,80,79,79,79,80,72,73,73,73,72,71,68,68,68,71,63,81,72,83,72,82,67,64,78,83,85,80,79,67,72,77,71,83,71,75,76,68,80,77,53,69,50,61,59,€38.1M,Right,MediumMedium,RM,1
204529,24,80,84,€19.5M,€105K,6'1,172lbs,80,80,80,77,78,78,78,77,74,74,74,74,64,64,64,74,56,51,51,51,56,53,50,50,50,53,65,82,75,64,85,78,66,46,36,80,77,76,75,79,76,81,80,66,78,75,63,23,84,62,67,81,37,26,22,,Right,MediumLow,ST,2
204399,30,80,80,€14.5M,€24K,6'0,157lbs,80,80,80,80,81,81,81,80,81,81,81,78,76,76,76,78,61,62,62,62,61,58,54,54,54,58,60,83,68,78,77,81,74,78,69,83,73,72,88,78,72,79,74,74,68,76,68,38,82,81,65,74,30,41,34,€31.2M,Right,HighLow,LS,1
203747,23,80,85,€16.5M,€85K,5'10,163lbs,68,68,68,76,73,73,73,76,74,74,74,78,74,74,74,78,82,77,77,77,82,82,76,76,76,82,76,52,60,76,41,75,63,50,59,78,94,91,82,78,77,52,63,84,58,43,72,77,67,66,62,70,75,78,80,€32.6M,Right,HighLow,RB,3
203605,26,80,81,€14M,€39K,6'0,179lbs,66,66,66,72,70,70,70,72,71,71,71,76,74,74,74,76,80,77,77,77,80,79,77,77,77,79,86,28,71,77,57,76,57,52,69,77,78,78,66,82,66,66,69,86,79,41,78,72,72,68,54,78,72,79,76,€24.9M,Right,HighMedium,RWB,2
202849,25,80,81,€14.5M,€51K,6'6,216lbs,59,59,59,50,55,55,55,50,55,55,55,54,65,65,65,54,66,76,76,76,66,69,80,80,80,69,46,34,87,67,28,44,41,52,80,54,35,38,29,78,28,83,33,54,94,47,84,83,46,60,75,77,77,83,77,€28.6M,Right,MediumMedium,CB,2
202695,25,80,83,€15.5M,€56K,6'4,179lbs,60,60,60,61,62,62,62,61,64,64,64,65,69,69,69,65,73,77,77,77,73,75,80,80,80,75,59,36,80,73,40,66,54,57,72,70,55,63,58,75,57,63,82,69,81,38,79,79,43,66,52,79,79,82,80,€30.6M,Right,MediumMedium,RCB,1
202477,24,80,82,€18.5M,€56K,5'10,161lbs,75,75,75,83,81,81,81,83,82,82,82,82,73,73,73,82,62,56,56,56,62,57,45,45,45,57,75,69,40,78,68,88,84,77,62,86,89,88,94,74,77,72,70,70,54,66,40,25,77,76,77,76,34,30,22,€36.5M,Right,HighLow,RS,3
202335,24,80,84,€16.5M,€73K,6'2,198lbs,69,69,69,67,68,68,68,67,69,69,69,69,74,74,74,69,77,81,81,81,77,78,83,83,83,78,67,52,82,77,51,65,60,74,78,70,62,68,52,78,38,82,77,78,89,72,91,81,53,67,70,77,82,81,83,€31.8M,Right,MediumHigh,CDM,2
201377,26,80,84,€16M,€38K,6'0,172lbs,60,60,60,60,59,59,59,60,60,60,60,63,63,63,63,63,74,75,75,75,74,76,80,80,80,76,56,37,76,68,54,58,38,26,62,64,75,76,77,73,72,68,89,72,80,13,88,81,45,54,46,73,77,80,82,€34.8M,Right,MediumHigh,LCB,2
201144,29,80,80,€11.5M,€53K,6'1,176lbs,69,69,69,71,72,72,72,71,75,75,75,73,79,79,79,73,77,81,81,81,77,76,77,77,77,76,69,54,66,82,66,72,64,58,82,80,55,56,68,78,64,72,58,79,71,74,76,80,62,78,68,72,79,78,76,€19.6M,Right,MediumMedium,CDM,2
201119,28,80,80,€11.5M,€1K,5'10,181lbs,75,75,75,80,79,79,79,80,79,79,79,81,79,79,79,81,81,78,78,78,81,80,75,75,75,80,80,60,59,81,55,83,65,50,67,81,84,80,72,81,82,75,59,88,75,73,63,79,82,71,51,79,77,74,75,€24.2M,Left,HighHigh,LB,1
200536,25,80,81,€14.5M,€37K,5'11,172lbs,69,69,69,76,73,73,73,76,74,74,74,78,74,74,74,78,80,77,77,77,80,79,75,75,75,79,83,48,54,78,49,79,59,42,70,78,88,86,76,78,73,65,60,79,76,40,72,74,73,67,56,75,74,76,77,€25.7M,Left,HighMedium,LWB,1
200458,24,80,84,€16M,€79K,5'10,163lbs,71,71,71,76,75,75,75,76,76,76,76,77,77,77,77,77,81,79,79,79,81,80,77,77,77,80,82,52,68,81,45,76,68,67,69,82,76,75,68,77,79,77,73,79,69,69,75,81,69,72,60,76,73,77,82,€31.6M,Left,HighMedium,LB,2
200318,26,80,81,€17.5M,€42K,6'1,159lbs,81,81,81,79,81,81,81,79,79,79,79,78,73,73,73,78,60,59,59,59,60,57,52,52,52,57,67,85,69,72,74,78,60,57,68,78,77,76,74,85,67,85,77,75,67,84,61,39,83,71,74,76,34,33,25,€31.1M,Left,MediumHigh,ST,1
200315,26,80,80,€16M,€30K,5'10,143lbs,75,75,75,81,79,79,79,81,79,79,79,80,72,72,72,80,63,58,58,58,63,58,49,49,49,58,78,74,47,77,75,82,81,64,70,81,92,89,82,72,79,78,72,73,58,71,48,26,74,74,56,66,55,30,26,€33.6M,Right,MediumLow,LM,2
199206,29,80,80,€11.5M,€55K,6'0,168lbs,60,60,60,61,59,59,59,61,59,59,59,64,64,64,64,64,77,76,76,76,77,79,82,82,82,79,65,41,79,66,36,53,44,35,60,66,70,80,64,75,63,54,79,76,77,22,83,81,43,50,51,75,85,79,83,€21.9M,Right,MediumHigh,LCB,3
199110,27,80,81,€17.5M,€24K,5'10,174lbs,80,80,80,81,81,81,81,81,80,80,80,79,70,70,70,79,57,53,53,53,57,53,46,46,46,53,62,78,65,75,75,85,77,60,55,83,86,89,85,79,80,80,62,74,80,65,50,16,81,73,74,75,26,24,22,€38.1M,Right,HighMedium,ST,2
199069,26,80,82,€18M,€19K,6'0,181lbs,82,82,82,79,82,82,82,79,81,81,81,79,75,75,75,79,60,61,61,61,60,57,55,55,55,57,57,80,77,75,81,81,80,67,68,80,76,83,72,77,63,81,78,83,85,75,77,33,80,81,76,86,44,23,19,€37.4M,Right,HighMedium,ST,3
198784,24,80,85,€19.5M,€94K,5'9,154lbs,75,75,75,82,81,81,81,82,82,82,82,82,80,80,80,82,78,77,77,77,78,75,70,70,70,75,78,69,39,80,58,84,73,60,75,84,84,85,81,78,88,80,69,82,72,76,77,72,79,81,69,77,67,70,66,€38.5M,Right,HighHigh,CM,2
197853,25,80,83,€15.5M,€82K,5'9,168lbs,72,72,72,76,74,74,74,76,75,75,75,77,77,77,77,77,81,80,80,80,81,81,81,81,81,81,83,54,75,78,47,76,69,30,72,79,79,78,73,81,76,71,94,77,74,58,86,79,72,71,64,75,75,81,82,€29.8M,Right,HighHigh,RB,2
197061,26,80,82,€15M,€99K,6'4,198lbs,63,63,63,63,64,64,64,63,67,67,67,66,73,73,73,66,75,79,79,79,75,76,81,81,81,76,54,36,82,77,50,65,63,22,74,69,55,69,55,80,47,66,66,73,77,48,75,83,51,72,42,75,80,84,78,€29.6M,Right,MediumMedium,CB,2
195861,28,80,80,€12M,€1K,6'1,183lbs,71,71,71,71,71,71,71,71,73,73,73,72,77,77,77,72,78,81,81,81,78,79,81,81,81,79,68,57,69,78,53,69,75,77,84,73,69,72,68,76,73,87,74,82,84,86,84,82,53,75,50,78,78,83,81,€25.2M,Left,HighMedium,LCB,2
194879,28,80,80,€15.5M,€34K,5'11,170lbs,80,80,80,77,79,79,79,77,77,77,77,77,74,74,74,77,62,62,62,62,62,60,58,58,58,60,70,81,81,79,82,76,55,47,61,80,60,65,70,82,67,77,81,80,83,70,66,42,84,72,63,69,31,46,31,€32.6M,Right,HighHigh,RS,2
194794,28,80,80,€15M,€92K,6'3,183lbs,81,81,81,82,82,82,82,82,82,82,82,81,77,77,77,81,65,65,65,65,65,61,58,58,58,61,80,77,69,78,74,86,83,75,74,83,69,76,73,82,67,83,61,60,76,83,76,54,79,78,85,74,37,35,30,€28.5M,Left,HighMedium,RM,3
194229,27,80,81,€13.5M,€27K,5'9,159lbs,61,61,61,67,65,65,65,67,66,66,66,71,72,72,72,71,80,78,78,78,80,80,77,77,77,80,84,28,65,71,28,69,78,38,68,80,71,71,77,80,66,74,82,91,69,39,76,81,46,64,23,70,69,81,82,€29.4M,Right,HighMedium,RB,2
194022,27,80,80,€12M,€15K,6'1,176lbs,71,71,71,73,73,73,73,73,74,74,74,75,77,77,77,75,80,81,81,81,80,80,81,81,81,80,80,54,74,78,45,75,77,42,75,79,65,66,66,82,60,70,77,84,78,67,81,81,66,69,43,77,82,82,79,€24M,Right,MediumHigh,RB,2
193886,28,80,80,€15M,€44K,5'11,170lbs,80,80,80,80,81,81,81,80,81,81,81,79,78,78,78,79,67,68,68,68,67,64,61,61,61,64,75,80,58,80,73,81,78,75,75,83,70,67,75,81,73,88,76,66,76,87,70,51,82,74,65,79,36,59,49,€25.5M,Left,MediumMedium,CAM,2
193352,25,80,83,€15.5M,€81K,5'11,170lbs,73,73,73,77,76,76,76,77,77,77,77,78,79,79,79,78,81,81,81,81,81,81,79,79,79,81,86,59,64,78,67,76,82,84,78,78,73,73,73,80,70,78,73,77,75,72,75,80,68,74,83,80,80,78,78,€27.5M,Left,MediumMedium,LB,3
193061,27,80,80,€15.5M,€65K,6'0,170lbs,75,75,75,80,79,79,79,80,81,81,81,81,79,79,79,81,75,73,73,73,75,73,67,67,67,73,78,74,60,82,73,84,78,72,75,84,75,76,75,74,73,68,65,77,63,74,66,70,76,80,72,78,50,64,70,€29.5M,Right,HighMedium,LM,2
192789,27,80,80,€12M,€35K,6'0,163lbs,74,74,74,74,73,73,73,74,72,72,72,75,74,74,74,75,80,79,79,79,80,80,80,80,80,80,79,68,65,77,77,73,75,54,69,76,76,80,68,79,60,81,73,77,79,69,78,80,64,57,50,69,81,81,82,€25.2M,Right,HighMedium,RB,2
191687,29,80,80,€11.5M,€63K,6'3,196lbs,62,62,62,58,59,59,59,58,58,58,58,61,65,65,65,61,72,75,75,75,72,73,81,81,81,73,70,40,83,67,29,55,70,74,75,60,52,60,33,66,45,85,71,70,90,67,88,79,44,52,52,71,82,82,76,€21.9M,Right,MediumHigh,CB,2
